"","Bombus","Flavipanurgus","Dasypoda","Xylocopa","Lasioglossum"
"2015",0.435479368438459,0.457228418781837,0.539411227009284,0.258427535874199,0.520448707646139
"2016",-0.04337490320635,1.37839441332884,-0.00224863982581214,0.552255246183315,0.237344541872237
"2017",0.278198292393092,0.759788064623774,0.361501470845292,0.354936100558453,0.427462322304101
"2018",0.17233153541159,0.963442625643682,0.24174943586418,0.419896546029429,0.364872675112506
"2019",0.54812346747838,0.240536369308116,0.666829507055412,0.189308474688746,0.587045197593929
"2020",0.53246547030893,0.270657463322098,0.649117837422444,0.198916310994608,0.577788009157203
"2021",0.608184740202985,0.124997247493289,0.73476829952814,0.152454535425962,0.62255411443331
"2022",0.89213200230569,-0.421228561864741,1.0559575324245,-0.0217771229564565,0.790427009218714
